Title,Date,Text,Text_diff_new,Text_diff_old
Artikel 32bis. Afmetingen en massa's van voertuigen waarvan de aanvraag tot goedkeuring ingediend is vanaf 1 januari 1985 (3/4),01 februari 2010,"[""15 MAART 1968. - Koninklijk besluit houdende algemeen reglement op de technische eisen waaraan de auto's, hun aanhangwagens en hun veiligheidstoebehoren moeten voldoen."", '[BS 28.03.1968]', 'Hoofdstuk VI: Constructie', ""Artikel 32bis. Afmetingen en massa's van voertuigen waarvan de aanvraag tot goedkeuring ingediend is vanaf 1 januari 1985 (3/4)"", ""3. Afmetingen en massa's van de voertuigen van de klasse II."", '3.1. Afmetingen', ""3.2. Massa's"", '3.3. Bestreken baan', '3.1. Afmetingen.', '3.1.1.', 'De maximale breedte is vastgesteld op', '2,55 m', '“Deze maximale breedte is vastgesteld op', '2,60 m', 'zowel voor voertuigen met geconditioneerde containers of geconditioneerde wissellaadbakken als voor voertuigen waarvan de vaste of mobiele bovenbouw speciaal uitgerust zijn voor het vervoer van goederen bij een geleide temperatuur en waarvan elk van de zijwanden, met inbegrip van de isolatie, ten minste 45 mm dik is”.', '3.1.2.', 'De maximale hoogte is vastgesteld op', '4 m', '3.1.3.', 'De maximale lengte is vastgesteld als volgt :', '3.1.3.1.', 'voor de motorvoertuigen :', '12 m', '3.1.3.2.', 'voor de aanhangwagens, met uitsluiting van de opleggers :', '12 m', '3.1.3.3.', 'voor de opleggers :', 'a)', 'de horizontale afstand tussen het middelpunt van de koppelpen en een willekeurig punt aan de voorzijde van de oplegger :', '2,04 m', 'b)', 'de afstand tussen het middelpunt van de koppelpen en de achterkant van de oplegger bij voertuigen in dienst gesteld vanaf 1 januari 1991 :', '12 m', '3.1.3.4.', 'voor de gelede voertuigen (trekker en oplegger) :', '15,50 m', 'De vóór 1 januari 1991 in het verkeer gestelde gelede voertuigen die niet voldoen aan de specificaties vermeld in de punten a) en b) van het eerste lid van punt 3.1.3.3., worden beschouwd als conform deze specificaties, op voorwaarde dat de totale lengte van 15,50 meter niet wordt overschreden, volgens de Richtlijn 2015/719 van het Europees Parlement en de Raad van 29 april 2015 tot wijziging van Richtlijn 96/53/EG van de Raad houdende vaststelling voor bepaalde aan het verkeer binnen de Gemeenschap deelnemende wegvoertuigen van de in het nationale en het internationale verkeer maximaal toegestane afmetingen en van de in het internationale verkeer maximaal toegestane gewichten;', 'Als de oplegger beantwoordt aan de bepalingen van het punt 3.1.3.3 van dit artikel, wordt de maximale lengte verhoogd tot 16,50m.', 'De maximumlengten die zijn vastgesteld in punt 3.1 van dit artikel, onder voorbehoud, in voorkomend geval, van punt 3.1.3.6., en de maximale afstand die is vastgesteld in punt b) van punt 3.1.3.3. kunnen met 15 centimeter worden overschreden voor voertuigen of de voertuigcominaties die containers van 45 voet of wissellaadbakken van 45 voet vervoeren, leeg of geladen, mits het wegvervoer van de betrokken vervoerde container of wissellaadbak deel uitmaakt van een intermodale vervoersverrichting, volgens de Richtlijn 2015/719 van het Europees Parlement en de Raad van 29 april 2015 tot wijziging van Richtlijn 96/53/EG van de Raad houdende vaststelling voor bepaalde aan het verkeer binnen de Gemeenschap deelnemende wegvoertuigen van de in het nationale en het internationale verkeer maximaal toegestane afmetingen en van de in het internationale verkeer maximaal toegestane gewichten.', 'Als het een voertuig betreft dat een container of wissellaadbak van maximaal 45 voet vervoert van een Benelux-land naar een ander Benelux-land mag de totale lengte van de combinatie motorvoertuig waaraan een oplegger met container of wissellaadbak is gekoppeld, niet meer dan 17,30 m bedragen overeenkomstig de artikelen 1 en 2 van de Benelux-beschikking van 29 september 2014 van het Benelux Comité van Ministers inzake het grensoverschrijdend vervoer van 45 voetcontainers op het grondgebied van de Beneluxlanden. In dat opzicht bedraagt de lengte van de container of van de wissellaadkist van maximaal 45 voet niet meer dan 13,72 m en de breedte niet meer dan 2,55 m.', '3.1.3.5.', 'voor slepen (vrachtwagen en aanhangwagen) :', '18,75 m', 'indien de sleep voldoet aan de volgende voorwaarden :', 'a)', 'de parallel met de lengteas van de sleep gemeten maximale afstand tussen het voorste punt aan de buitenzijde van de laadruimte achter de stuurcabine en het achterste punt aan de buitenzijde van de aanhangwagen van de combinatie, verminderd met de afstand tussen de achterkant van het motorvoertuig en de voorkant van de aanhangwagen mag niet meer bedragen dan 15,65 m;', 'b)', 'de parallel met de lengteas van de sleep gemeten maximale afstand tussen het voorste punt aan de buitenzijde van de laadruimte achter de stuurcabine en het achterste punt aan de buitenzijde van de aanhangwagen van de combinatie mag niet meer bedragen dan 16,40 m.', 'Voor het meten van deze afstanden wordt geen rekening gehouden met volgende elementen :', 'de laadruimte vóór het achterste punt van stuurcabine;', 'de in', 'punt 1.2.2.2', '. genoemde inrichtingen;', 'uitstekende koelapparatuur en andere voorzieningen die zich vóór de laadruimte bevinden.', 'Indien de sleep niet aan deze voorwaarden voldoet, wordt de maximale lengte beperkt tot 18 m.', 'Deze voorwaarden zijn verplichtend voor de slepen waarvan het trekkend voertuig in dienst is gesteld vanaf 17 september 1997 en voor alle slepen vanaf 1 januari 2007.', '3.1.3.6.', 'voor voertuigen die werden verbeterd op het niveau van hun energie-efficiëntie, in het bijzonder voor wat betreft hun aerodynamica :', 'a)', 'voor voertuigen die zijn uitgerust met aerodynamische voorzieningen die langer zijn dan 500 mm moet een typegoedkeuring worden verleend overeenkomstig de voorschriften inzake typegoedkeuring binnen het kader van Richtlijn 2007/46/EG voordat zij in het verkeer worden gebracht.', 'De aerodynamische voorzieningen, bedoeld in het eerste lid van dit punt, beantwoorden aan de volgende operationele voorwaarden :', '- het gebruik van dergelijke voorzieningen is verenigbaar met intermodale vervoersverrichtingen en met name als zij ingetrokken/ingeklapt zijn, mogen zij de toegestane maximumlengte met niet meer dan 20 cm overschrijden.', 'De voertuigen en voertuigcombinaties die zijn uitgerust met aerodynamische voorzieningen die voldoen aan de eisen van de leden 1 en 2 van dit punt a), alsmede aan Richtlijn 2007/46/EG, mogen de in artikel 32bis vastgestelde maximumlengten overschrijden om de installatie van die voorzieningen achteraan op het voertuig of de voertuigcombinaties mogelijk te maken. De voertuigen of voertuigcombinaties die zijn uitgerust met deze voorzieningen moeten in staat zijn een cirkel te beschrijven met een uitwendige straal van 12,50 m en een inwendige straal van 5,30 m. Overschrijdingen van de maximumlengte mogen niet leiden tot een toename van de laadlengte van de betrokken voertuigen of voertuigcombinaties', 'b)', 'vanaf 7 mei 2020 moet voor voertuigen die zijn uitgerust met cabines die hun aerodynamische prestaties verbeteren een goedkeuring worden verleend overeenkomstig de voorschriften inzake typegoedkeuring binnen het kader van Richtlijn 2007/46/EG voordat ze op de markt worden gebracht.', 'Voertuigen en voertuigcombinaties die voldoen aan de eisen van lid 1 van punt b) en alsmede aan Richtlijn 2007/46/EG mogen de in artikel 32bis vastgestelde maximumlengtes overschrijden indien die cabines de aerodynamische prestaties, de prestaties inzake energieefficiëntie en de veiligheidsprestaties verbeteren. De voertuigen of voertuigcombinaties die zijn uitgerust met deze cabines moeten in staat zijn een cirkel te beschrijven met een uitwendige straal van 12,50 m en een inwendige straal van 5,30 m. Overschrijdingen van de maximumlengte mogen niet leiden tot een toename van het laadvermogen van de betrokken voertuigen.', '3.1.3.7.', 'Voor langere en zwaardere slepen, die onder de voorwaarden bepaald door de overheden bevoegd voor de infrastructuur aan het verkeer deelnemen: 25,25m.', ""3.2. Massa's."", ""De maximale toegelaten massa's zijn:"", '3.2.1.', 'voor motorvoertuigen met:', '2 assen: 19.000 kg;', '3 assen: 26.000 kg;', '4 assen: 32.000 kg.', '3.2.1 Brussels Hoofdstedelijk Gewest.', 'De volgende maximale toegelaten massa’s zijn van toepassing op de volgende motorvoertuigen:', 'motorvoertuigen met twee assen : 19.000 kg;', 'motorvoertuigen met drie assen : 26.000 kg;', 'motorvoertuigen met vier of meer assen : 32.000 kg.', '3.2.1 Vlaams Gewest.', 'De volgende maximale toegelaten massa’s zijn van toepassing op de volgende motorvoertuigen:', '1° motorvoertuigen met twee assen: 19.000 kg;', '2° motorvoertuigen met drie assen: 26.000 kg;', '3° motorvoertuigen met vier of meer assen: 32.000 kg.', '3.2.1 Waals Gewest.', 'voor motorvoertuigen met:', '2 assen: 19.000 kg;', '3 assen: 26.000 kg;', '4 assen: 32.000 kg.', 'Voor de door alternatieve brandstoffen aangedreven motorvoertuigen met 3 assen: het in het eerste lid bedoelde maximaal toegestane gewicht wordt met het voor de alternatieve brandstoftechnologie vereiste extra gewicht verhoogd met ten hoogste 1 000 kg.', '3.2.2.', 'Voor aanhangwagens met uitsluiting van opleggers:', '3.2.2.1.', 'uitgerust met centrale as(sen) bestaande uit:', 'a)', 'enkelvoudige as: 10.000 kg;', 'b)', 'tandem: 18.000 kg;', 'c)', 'tridem: 24.000 kg;', 'd)', 'voor de voertuigen bepaald onder de punten b) en c), is daarenboven de maximale toegelaten massa beperkt:', '1. door de dynamische vertikale kracht op het koppelingspunt.', 'Deze moet kleiner of gelijk zijn aan 4000 daN en wordt berekend door de volgende formule:', 'waarin:', 'S = dynamische vertikale kracht op het koppelingspunt in daN;', 'G = maximale massa van de aanhangwagen in kg;', 'La = afstand tussen het hart van de koppeling en zwaartepunt van de lading in m;', 'Ls = afstand tussen het hart van de koppeling en het midden van het assenstel;', 'z = remvertraging = 6 m/sec2;', 'h = hoogte zwaartepunt van beladen aanhangwagen = 2,00 m;', 't = hoogte van het hart van de koppeling boven het wegdek;', 'Fa = remkracht van de wielen van de aanhangwagen = 0,6 x as(sen) last in daN.', '2.', '2.1. voor een mechanische ophanging:', '2.1.1.', 'tot 16.000 kg indien de afstand tussen het midden van het koppelingssysteem en het midden van de achterste as van het trekkend voertuig kleiner is dan 0,25 x A met een maximum van 1,20 m voor dewelke A de afstand is zoals gedefinieerd in', 'punt 1.4.1.1', '.;', '2.1.2.', 'tot 12.000 kg indien de afstand tussen het midden van het koppelingssysteem en het midden van de achterste as van het trekkend voertuig groter is dan 1,20 m en kleiner dan 0,25 x A met een maximum van 1,55 m voor dewelke A de afstand is zoals gedefinieerd in', 'punt 1.4.1.1', '.;', '2.2. voor een pneumatische ophanging:', '2.2.1.', 'tot 18.000 kg indien het trekkend voertuig 3 assen heeft en de afstand tussen het midden van het koppelingssysteem en het midden van de achterste as van het trekkend voertuig kleiner is dan 0,25 x A met een maximum van 1,55 m voor dewelke A de afstand is zoals gedefinieerd in', 'punt 1.4.1.1', '.;', '2.2.2.', 'tot 16.000 kg indien het trekkend voertuig 2 assen heeft en de afstand tussen het midden van het koppelingssysteem en het midden van de achterste as van het trekkend voertuig kleiner is dan 0,25 x A met een maximum van 1,40 m voor dewelke A de afstand van het trekkend voertuig is zoals gedefinieerd in', 'punt 1.4.1.1', '.;', '3.2.2.2.', 'Aanhangwagens met 2 assen: 20.000 kg;', '3.2.2.3.', 'Aanhangwagens met 3 of meer assen: 30.000 kg.', '3.2.3.', 'Voor', 'gelede voertuigen', 'bestaande uit:', 'een trekkend voertuig met twee assen en een oplegger met één as: 29.000 kg;', 'een trekkend voertuig met twee assen en een oplegger met twee assen: 39.000 kg;', 'een trekkend voertuig met twee assen en een oplegger met drie assen:', '- met mechanische ophanging: 43.000 kg;', '- met pneumatische ophanging: 44.000 kg;', 'een trekkend voertuig met drie assen en een oplegger met twee asssen: 44.000 kg;', 'een trekkend voertuig met drie assen en een oplegger met drie assen: 44.000 kg.', '3.2.3 Brussels Hoofdstedelijk Gewest.', 'De volgende maximale toegelaten massa’s zijn van toepassing op de volgende gelede voertuigen, die bestaan uit:', 'een trekkend voertuig met twee assen en een oplegger met één as: 29.000 kg;', 'een trekkend voertuig met twee assen en een oplegger met twee assen: 39.000 kg;', 'een trekkend voertuig met twee assen en een oplegger met drie assen en met een van de volgende soorten ophanging:', 'a) met mechanische ophanging: 43.000 kg;', 'b) met pneumatische ophanging: 44.000 kg;', 'een trekkend voertuig met twee assen en een oplegger met drie assen die bij intermodale vervoersverrichtingen een of meer containers of wissellaadbakken vervoert, met een totale lengte van ten hoogste 45 voet en met een van de volgende soorten ophanging:', 'a) met mechanische ophanging: 43.000 kg;', 'b) met pneumatische ophanging: 44.000 kg;', 'een trekkend voertuig met drie assen en een oplegger met twee assen: 44.000 kg;', 'een trekkend voertuig met drie assen en een oplegger met drie assen: 44.000 kg;', 'een trekkend voertuig met drie assen en een oplegger met twee of drie assen die bij intermodale vervoersverrichtingen een of meer containers of wissellaadbakken vervoert, met een totale lengte van ten hoogste 45 voet: 44.000 kg.', '3.2.3 Vlaams Gewest.', 'De volgende maximale toegelaten massa’s zijn van toepassing op de volgende gelede voertuigen, die bestaan uit:', '1° een trekkend voertuig met twee assen en een oplegger met één as: 29.000 kg;', '2° een trekkend voertuig met twee assen en een oplegger met twee assen: 39.000 kg;', '3° een trekkend voertuig met twee assen en een oplegger met drie assen en met een van de volgende soorten ophanging:', 'a) met mechanische ophanging: 43.000 kg;', 'b) met pneumatische ophanging: 44.000 kg;', '4° een trekkend voertuig met twee assen en een oplegger met drie assen die bij intermodale vervoersverrichtingen een of meer containers of wissellaadbakken vervoert, met een totale lengte van ten hoogste 45 voet en met een van de volgende soorten ophanging:', 'a) met mechanische ophanging: 43.000 kg;', 'b) met pneumatische ophanging: 44.000 kg;', '5° een trekkend voertuig met drie assen en een oplegger met twee assen: 44.000 kg;', '6° een trekkend voertuig met drie assen en een oplegger met drie assen: 44.000 kg;', '7° een trekkend voertuig met drie assen en een oplegger met twee of drie assen die bij intermodale vervoersverrichtingen een of meer containers of wissellaadbakken vervoert, met een totale lengte van ten hoogste 45 voet: 44.000 kg.', '3.2.4.', 'Voor de', 'samengestelde voertuigen', 'bestaande uit:', 'een motorvoertuig met twee assen en een aanhangwagen met één enkele as: 29.000 kg;', 'een motorvoertuig met twee assen en een aanhangwagen met tandem of tridem: 35.000 kg;', 'een motorvoertuig met twee assen en een aanhangwagen met twee assen: 39.000 kg;', 'een motorvoertuig met twee assen en een aanhangwagen met drie assen: 44.000 kg;', 'een motorvoertuig met drie assen en een aanhangwagen met één as: 36.000 kg;', 'een motorvoertuig met drie assen en een aanhangwagen met tandem of tridem', '- met mechanische ophanging: 42.000 kg;', '- met pneumatische ophanging: 44.000 kg;', 'een motorvoertuig met drie assen en een aanhangwagen met twee assen: 44.000 kg;', 'een motorvoertuig met drie assen en een aanhangwagen met drie assen: 44.000 kg.', '3.2.4 Brussels Hoofdstedelijk Gewest.', 'De volgende maximale toegelaten massa’s zijn van toepassing op de volgende gelede voertuigen, die bestaan uit:', 'een motorvoertuig met twee assen en een aanhangwagen met één enkele as: 29.000 kg;', 'een motorvoertuig met twee assen en een aanhangwagen met tandem: 36.000 kg;', 'een motorvoertuig met twee assen en een aanhangwagen met twee assen: 39.000 kg;', 'een motorvoertuig met twee assen en een aanhangwagen met tridem: 40.000 kg;', 'een motorvoertuig met twee assen en een aanhangwagen met drie assen: 44.000 kg;', 'een motorvoertuig met drie assen en een aanhangwagen met één as: 36.000 kg;', 'een motorvoertuig met drie assen en een aanhangwagen met tandem of tridem en met een van de volgende soorten ophanging:', 'a) met mechanische ophanging: 42.000 kg;', 'b) met pneumatische ophanging: 44.000 kg;', 'een motorvoertuig met drie assen en een aanhangwagen met twee assen: 44.000 kg;', 'een motorvoertuig met drie assen en een aanhangwagen met drie assen: 44.000 kg.', '3.2.4 Vlaams Gewest.', 'De volgende maximale toegelaten massa’s zijn van toepassing op de volgende samengestelde voertuigen, die bestaan uit:', '1° een motorvoertuig met twee assen en een aanhangwagen met één enkele as: 29.000 kg;', '2° een motorvoertuig met twee assen en een aanhangwagen met tandem: 36.000 kg;', '3° een motorvoertuig met twee assen en een aanhangwagen met twee assen: 39.000 kg;', '4° een motorvoertuig met twee assen en een aanhangwagen met tridem: 40.000 kg;', '5° een motorvoertuig met twee assen en een aanhangwagen met drie assen: 44.000 kg;', '6° een motorvoertuig met drie assen en een aanhangwagen met één as: 36.000 kg;', '7° een motorvoertuig met drie assen en een aanhangwagen met tandem of tridem en met een van de volgende soorten ophanging:', 'a) met mechanische ophanging: 42.000 kg;', 'b) met pneumatische ophanging: 44.000 kg;', '8° een motorvoertuig met drie assen en een aanhangwagen met twee assen: 44.000 kg;', '9° een motorvoertuig met drie assen en een aanhangwagen met drie assen: 44.000 kg.', '3.2.4 Waals Gewest.', 'Voor de', 'samengestelde voertuigen', 'bestaande uit:', 'een motorvoertuig met twee assen en een aanhangwagen met één enkele as: 29.000 kg;', 'een motorvoertuig met twee assen en een aanhangwagen met tandem of tridem: 40.000 kg;', 'een motorvoertuig met twee assen en een aanhangwagen met twee assen: 39.000 kg;', 'een motorvoertuig met twee assen en een aanhangwagen met drie assen: 44.000 kg;', 'een motorvoertuig met drie assen en een aanhangwagen met één as: 36.000 kg;', 'een motorvoertuig met drie assen en een aanhangwagen met tandem of tridem', '- met mechanische ophanging: 42.000 kg;', '- met pneumatische ophanging: 44.000 kg;', 'een motorvoertuig met drie assen en een aanhangwagen met twee assen: 44.000 kg;', 'een motorvoertuig met drie assen en een aanhangwagen met drie assen: 44.000 kg.', '3.2.5 Enkel Waals Gewest.', 'In afwijking van de punten 3.2.3. en 3.2.4., wordt de maximale toegelaten massa vastgesteld op 50.000 kg voor de volgende voertuigen :', 'a) gelede voertuigen bestaande uit een trekkend voertuig met drie assen en een oplegger met drie assen;', 'b) slepen bestaande uit een motorvoertuig met drie assen of meer en een aanhangwagen met drie assen of meer, mits de volgende voorwaarden :', '(1) alle assen zijn van het type ″luchtvering″ of als gelijkwaardig erkende vering;', '(2) de afstand tussen twee assen is gelijk aan of hoger dan 1,3 m;', '(3) de maximale massa van elk tridem zoals bedoeld in punt 1.6.4 bedraagd 25.000 kg;', '(4) gelede voertuigen of slepen worden uitgerust met een sensorvoorziening die de bestuurder de maximummassa van het voertuig en de belasting op elke as vermelden;', '(5) de trekker van aanhangwagens of opleggers is van categorie N3, gedekt door een proces-verbaal van goedkeuring afgegeven door een lidstaat van de Europese Unie, en voldoet aan de minimale milieucategorie EURO VI, overeenkomstig het koninklijk besluit van 26 februari 1981 houdende uitvoering van de Richtlijnen van de Europese Gemeenschappen betreffende de goedkeuring van motorvoertuigen en aanhangwagens daarvan, landbouw- of bosbouwtrekkers op wielen, hun bestanddelen alsook hun veiligheidsonderdelen, of overeenkomstig het reglement nr. 49 ECE;', '(6) de systemen EBS (Electronic Braking System), AEB (Automatic Emergency Braking) en ESC (Electronic Stability Control) of RSC (Rolling Stability Control) zijn verplicht en de calculator en de modulator van EBS reageren onmiddellijk in functie van de ladingsgraad van de voertuigen;', '(7) de bestuurder van een voertuig en sleep houdt een minimale afstand van 50 m met de andere voertuigen en slepen waarvan de maximale toegelaten massa 3,5 ton overschrijdt;', '(8) de bijzondere regels van punt 1.4.2. kunnen niet worden toegepast.', '3.3. Bestreken baan.', 'De voertuigen en de combinaties van voertuigen moeten zo gebouwd en ingericht zijn dat ze kunnen rijden in een ring gevormd door een buitencirkel met straal van 12,50 m en een binnencirkel met straal van 5,30 m zonder dat een deel van de voertuigen of de combinaties van voertuigen buiten deze ring oppervlakte komen.', 'Langere en zwaardere slepen, die onder de voorwaarden bepaald door de overheden bevoegd voor de infrastructuur aan het verkeer deelnemen, moeten zo gebouwd en ingericht zijn dat ze kunnen rijden in een ring gevormd door een buitencirkel met straal van 14,50 m en een binnencirkel met straal van 6,50 m zonder dat een deel van de voertuigen of de combinaties van voertuigen buiten deze ring opper vlakte komen.', 'Bij het inrijden langs een raaklijn aan de buitencirkel van de ring en gedurende de volledige draaibeweging moet het voorste, buitenste, uiterste deel van de voertuigen de raaklijn en buitencirkel volgen.', 'Bij het inrijden vanuit de raaklijn aan de buitenste cirkel zal geen deel van de voertuigen of de combinaties van voertuigen deze raaklijn met meer dan 0,80 m overschrijden.', 'Deze voorschriften zijn van toepassing rekening houdend met de nominale waarden van de voertuigen. Bij het controleren van voertuigen in gebruik, wordt een tolerantie van vijf cm voor de breedte van de ring en van twee cm voor de uitzwaai toegepast.', '3.4. Bepaling van de maximale toegelaten sleepbare massa van een motorvoertuig, al of niet een specifieke trekker, bestemd om een aanhangwagen te trekken.', 'De maximale toegelaten sleepbare massa is op het ogenblik van de inschrijving of de indienststelling van een motorvoertuig, de laagste van de volgende waarden :', 'voor alle voertuigen : de technisch toelaatbare sleepbare massa die functie is van de constructie en de prestaties van het voertuig en/of de capaciteit van de koppelinrichting;', 'voor voertuigen die uitsluitend bestemd zijn om aanhangwagens zonder bedrijfsrem te slepen : de helft van de massa van het voertuig in rijklare toestand met een maximum van 0,75 ton;', 'voor voertuigen waarvan de maximale massa 3,5 ton niet overschrijdt en die uitsluitend bestemd zijn voor het slepen van aanhangwagens met een bedrijfsrem : de maximale toegelaten massa van het voertuig, of voor de terreinvoertuigen, anderhalve maal deze massa met een maximum van 3,5 ton;', 'voor voertuigen met een maximale massa van meer dan 3,5 die uitsluitend bestemd zijn voor het slepen van aanhangwagens met een oploopreminrichting : 3,5 ton;', 'voor voertuigen die bestemd zijn voor het slepen van aanhangwagens met een continureminrichting : anderhalve maal de maximale toegelaten massa van het voertuig.', 'Een lagere dan de aldus bepaalde massa kan aanvaard worden op verzoek van de fabrikant.']",,
